Unnamed: 0.1,Unnamed: 0,Doc_ID,Javis_DB_ID,Variation,Template_ID
3112,3112,202351255214650480.XLS,1025,1025_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '856f0e2b-877b-4062-89ec-df159f2af2e6', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
5006,5006,202382294812322450.XLS,1113,1113_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '8581d40e-dd2e-4861-97e2-3eca037db2af', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3503,3503,202332864918597092.XLS,1114,1114_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '858d667c-c344-427d-a675-6c328499a436', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2432,2432,202351424542784662.XLS,1076,1076_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '859ef2da-7627-4394-a09c-27e1292265f9', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4630,4630,202371892428373962.XLSX,1147,1147_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '85a7692e-1426-4d7b-9a3a-b21e2be0a8a3', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4720,4720,202372893953366394.XLSX,1186,1186_-1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '85b4905d-0240-49c0-abac-3c716c466670', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4305,4305,20237262012562359.XLS,1010,1010_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '85b54672-3c8a-46aa-b329-1ed166672dd3', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4433,4433,20237288190847832.XLS,1025,1025_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '85def458-181e-4d32-bebe-9c35e9cfafca', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4430,4430,2023822104122171138.CSV,1087,1087_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '85eecbfd-1fd4-447a-b638-21a8b890ca4f', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3150,3150,202382085635667743.CSV,1018,1018_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '860dff78-0b51-40c1-a8ba-dda78695cd96', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
5173,5173,202352761955572020.XLSX,1075,1075_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '862ff3cd-b0b9-4912-8bdb-64925767ad6f', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4408,4408,20237841418813080.XLSX,1025,1025_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '8630f3f4-ac77-4cd1-a009-364aacec42bf', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4956,4956,202342494639889671.XLSX,1098,1098_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '86549b45-152f-4503-ba39-48f6b0b89d66', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3395,3395,20235652310697148.XLSX,1011,1011_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '86cbba34-adde-45a4-b98a-f3fd3ab8657f', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3413,3413,202333657952774.XLSX,1014,1014_3,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '86dfdc50-c953-4120-9632-111071fd2869', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2382,2382,202331375245438888.XLS,1010,1010_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '872ab47a-6c83-487d-9979-da2079541453', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3004,3004,2023513026450097.XLSX,1025,1025_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '8733d2b5-45f5-42bf-9188-b1ce3e059f5c', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
3230,3230,2023822115341913017.XLS,1023,1023_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '878fc958-0863-4c7a-b8ea-b72bffdb7b91', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2583,2583,202332052646721929.XLS,1011,1011_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '87ba9f15-e05b-4439-b38d-bafc559e01f6', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
4779,4779,20233424912695855.XLS,1125,1125_2,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '87d07d10-4d79-44cf-a867-f0d591fa0635', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
2468,2468,2023330518269648.XLS,1011,1011_1,"{'errorMessage': 'An error occurred (404) when calling the HeadObject operation: Not Found', 'errorType': 'ClientError', 'requestId': '87edee40-0f6f-4b0c-bc77-501ce52fde14', 'stackTrace': ['  File ""/var/task/app.py"", line 10, in lambda_handler\n    lines_df = fetch_wdf_from_s3(ocr_bucket, ocr_path)\n', '  File ""/var/task/utils.py"", line 19, in fetch_wdf_from_s3\n    s3.download_file(bucket, fkey, \'/tmp/wdf.parquet\')\n', '  File ""/var/runtime/boto3/s3/inject.py"", line 171, in download_file\n    return transfer.download_file(\n', '  File ""/var/runtime/boto3/s3/transfer.py"", line 315, in download_file\n    future.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 103, in result\n    return self._coordinator.result()\n', '  File ""/var/runtime/s3transfer/futures.py"", line 266, in result\n    raise self._exception\n', '  File ""/var/runtime/s3transfer/tasks.py"", line 269, in _main\n    self._submit(transfer_future=transfer_future, **kwargs)\n', '  File ""/var/runtime/s3transfer/download.py"", line 354, in _submit\n    response = client.head_object(\n', '  File ""/var/runtime/botocore/client.py"", line 391, in _api_call\n    return self._make_api_call(operation_name, kwargs)\n', '  File ""/var/runtime/botocore/client.py"", line 719, in _make_api_call\n    raise error_class(parsed_response, operation_name)\n']}"
